9,1,22,3,18,11,0,1,-17,-73.445,125.716,138.9,658.2,260.3
1,1,22,3,18,10,0,2,-18,-70.443,121.451,716.4,657.4,262.2
2,1,22,3,18,10,0,2,-18,-71.6,118.754,408.7,666.4,263.3
3,1,22,3,18,10,0,2,-18,-74.212,114.018,41,671.2,261.1
4,1,22,3,18,10,0,2,-18,-78.522,123.139,1787.6,536.1,257.3
5,1,22,3,18,10,0,2,-18,-78.384,122.066,1279.6,572.3,260.2
6,1,22,3,18,10,0,2,-18,-76.846,131.41,602.6,640,265.3
7,1,22,3,18,10,0,2,-18,-73.224,129.449,1291.9,569.7,258.7
8,1,22,3,18,10,0,2,-18,-72.844,128.572,850.6,603.8,261.2
9,1,22,3,18,10,0,2,-18,-73.257,126.252,136.5,659.8,260.2
1,1,22,3,18,9,0,3,-19,-70.046,123.039,630.8,666.1,262.9
2,1,22,3,18,9,0,3,-19,-71.305,120.121,380.9,672.7,264
3,1,22,3,18,9,0,3,-19,-74.034,114.808,40.6,672.2,261.5
4,1,22,3,18,9,0,3,-19,-78.3,119.546,1843.5,526.1,256.4
5,1,22,3,18,9,0,3,-19,-78.139,118.563,1364.5,557.9,259
6,1,22,3,18,9,0,3,-19,-76.92,128.748,695.3,623.2,263.6
7,1,22,3,18,9,0,3,-19,-72.997,129.723,1307.6,568.6,258.7
8,1,22,3,18,9,0,3,-19,-72.578,129.17,877,603.5,261.2
9,1,22,3,18,9,0,3,-19,-73.08,126.773,129,661.4,260.6
1,1,22,3,18,8,0,2,-20,-69.648,124.782,530.3,681.5,264.2
2,1,22,3,18,8,0,2,-20,-71,121.544,371.5,675.3,264.3
3,1,22,3,18,8,0,2,-20,-73.864,115.585,40.5,672.9,261.4
4,1,22,3,18,8,0,2,-20,-77.909,116.408,1923.2,512.8,254.9
5,1,22,3,18,8,0,2,-20,-77.734,115.488,1457.6,543.7,257.7
6,1,22,3,18,8,0,2,-20,-76.878,126.201,792.2,610.7,262.4
7,1,22,3,18,8,0,2,-20,-72.754,130.069,1327.7,568.9,258.9
8,1,22,3,18,8,0,2,-20,-72.307,129.844,910.4,602.5,261.3
9,1,22,3,18,8,0,2,-20,-72.909,127.274,127.6,663,260.6
1,1,22,3,18,7,0,1,-21,-69.313,126.603,431.5,702.3,265.4
2,1,22,3,18,7,0,1,-21,-70.702,123.045,327.1,680.6,264.7
3,1,22,3,18,7,0,1,-21,-73.687,116.327,38.9,673.5,261.9
4,1,22,3,18,7,0,1,-21,-77.379,113.916,2022.1,501.5,253.6
5,1,22,3,18,7,0,1,-21,-77.19,113.017,1572.6,531.1,256.2
6,1,22,3,18,7,0,1,-21,-76.718,123.803,874.5,598.7,261.8
7,1,22,3,18,7,0,1,-21,-72.508,130.493,1362.2,569.9,259.1
8,1,22,3,18,7,0,1,-21,-72.04,130.546,956.8,603.4,261.4
9,1,22,3,18,7,0,1,-21,-72.741,127.746,127.7,664.7,260.4
1,1,22,3,18,6,0,0,-22,-69.088,128.278,264.9,730.1,267.1
2,1,22,3,18,6,0,0,-22,-70.394,124.669,292.6,685.4,265
3,1,22,3,18,6,0,0,-22,-73.495,117.051,35.8,674.8,262.2
4,1,22,3,18,6,0,0,-22,-76.731,112.181,2152.8,492.2,252.4
5,1,22,3,18,6,0,0,-22,-76.512,111.368,1680.5,524.1,255.3
6,1,22,3,18,6,0,0,-22,-76.453,121.545,948.9,591.4,261.1
7,1,22,3,18,6,0,0,-22,-72.256,130.971,1407.4,570.5,259.2
8,1,22,3,18,6,0,0,-22,-71.779,131.24,994.6,606.7,261.8
9,1,22,3,18,6,0,0,-22,-72.576,128.198,127.7,666.2,260.3
1,1,22,3,18,5,0,1,-23,-68.945,129.81,197.4,743.7,268.3
2,1,22,3,18,5,0,1,-23,-70.142,126.362,248.8,695.2,265.2
3,1,22,3,18,5,0,1,-23,-73.291,117.77,33.4,675.2,262.2
4,1,22,3,18,5,0,1,-23,-76.011,111.244,2210.9,491.7,252.1
5,1,22,3,18,5,0,1,-23,-75.749,110.432,1726,524.3,255.2
6,1,22,3,18,5,0,1,-23,-76.064,119.649,994.9,585.7,260.5
7,1,22,3,18,5,0,1,-23,-72.008,131.463,1461.7,568.3,259
8,1,22,3,18,5,0,1,-23,-71.531,131.937,1025.1,608.6,262
9,1,22,3,18,5,0,1,-23,-72.413,128.643,129.2,667.4,260.7
1,1,22,3,18,4,0,2,-24,-68.842,131.337,205.2,743.7,268.6
2,1,22,3,18,4,0,2,-24,-69.967,127.951,187.5,708.5,265.3
3,1,22,3,18,4,0,2,-24,-73.075,118.495,31.1,676.9,262.3
4,1,22,3,18,4,0,2,-24,-75.231,110.872,2202.6,498.2,252.9
5,1,22,3,18,4,0,2,-24,-74.931,110.137,1682.7,533.1,256.1
6,1,22,3,18,4,0,2,-24,-75.564,118.229,1006.1,587.4,260.7
7,1,22,3,18,4,0,2,-24,-71.774,131.964,1514.5,568.2,259.2
8,1,22,3,18,4,0,2,-24,-71.303,132.621,1048,611.6,262.4
9,1,22,3,18,4,0,2,-24,-72.253,129.075,133.4,669.2,260.7
1,1,22,3,18,3,0,3,-25,-68.709,132.864,253.1,729.5,267.3
2,1,22,3,18,3,0,3,-25,-69.818,129.393,151.6,719.4,266
3,1,22,3,18,3,0,3,-25,-72.852,119.229,26.4,680.3,262.8
4,1,22,3,18,3,0,3,-25,-74.403,111.079,2102.4,510.5,254.3
5,1,22,3,18,3,0,3,-25,-74.069,110.595,1561.5,549.9,257.9
6,1,22,3,18,3,0,3,-25,-74.994,117.32,1014.5,589.7,261
7,1,22,3,18,3,0,3,-25,-71.557,132.469,1564.1,569.2,259.4
8,1,22,3,18,3,0,3,-25,-71.093,133.264,1056.4,615.9,262.9
9,1,22,3,18,3,0,3,-25,-72.101,129.488,139.4,670.7,260.4
1,1,22,3,18,2,0,2,-26,-68.555,134.504,296.6,723.5,267.1
2,1,22,3,18,2,0,2,-26,-69.686,130.771,147,723.8,266
3,1,22,3,18,2,0,2,-26,-72.623,119.99,22.5,684.7,263.1
4,1,22,3,18,2,0,2,-26,-73.559,111.91,2015.8,522.7,255.6
5,1,22,3,18,2,0,2,-26,-73.158,111.651,1490.1,563.8,259
6,1,22,3,18,2,0,2,-26,-74.35,117.006,1001.5,593.6,261.1
7,1,22,3,18,2,0,2,-26,-71.349,132.933,1603.2,570,259.4
8,1,22,3,18,2,0,2,-26,-70.897,133.855,1081.3,619.7,263.1
9,1,22,3,18,2,0,2,-26,-71.95,129.89,145.2,672.2,260.1
1,1,22,3,18,1,0,1,-27,-68.462,135.992,279.6,735,266.6
2,1,22,3,18,1,0,1,-27,-69.589,132.025,163.4,722.3,265.6
3,1,22,3,18,1,0,1,-27,-72.4,120.782,20.9,688.8,262.5
4,1,22,3,18,1,0,1,-27,-72.712,113.115,2027.7,528.7,256.4
5,1,22,3,18,1,0,1,-27,-72.217,113.099,1500.3,571.4,259.5
6,1,22,3,18,1,0,1,-27,-73.635,117.186,985.8,597.9,261.4
7,1,22,3,18,1,0,1,-27,-71.146,133.337,1638.6,571.7,259.5
8,1,22,3,18,1,0,1,-27,-70.711,134.394,1133.3,622.7,263.4
9,1,22,3,18,1,0,1,-27,-71.8,130.276,148.9,676.6,260.1
1,1,22,3,18,0,0,0,-28,-68.426,137.322,289,738.1,266.5
2,1,22,3,18,0,0,0,-28,-69.488,133.219,200.9,715.4,265.1
3,1,22,3,18,0,0,0,-28,-72.186,121.605,20.8,690.1,261.4
4,1,22,3,18,0,0,0,-28,-71.882,114.689,2113.6,531.2,256.7
5,1,22,3,18,0,0,0,-28,-71.301,115.038,1495.1,586.9,260.6
6,1,22,3,18,0,0,0,-28,-72.907,117.769,963.7,604.8,262
7,1,22,3,18,0,0,0,-28,-70.946,133.683,1701.3,571.2,259.5
8,1,22,3,18,0,0,0,-28,-70.531,134.88,1186.6,625.9,263.7
9,1,22,3,18,0,0,0,-28,-71.651,130.647,160,680.3,260.4
1,1,22,3,17,23,0,1,-29,-68.444,138.455,301.7,742.2,266.1
2,1,22,3,17,23,0,1,-29,-69.373,134.343,248.7,710.5,265
3,1,22,3,17,23,0,1,-29,-71.988,122.46,20.4,690.1,261.3
4,1,22,3,17,23,0,1,-29,-71.058,116.58,2075.9,549.7,258.4
5,1,22,3,17,23,0,1,-29,-70.434,117.31,1397.9,613.1,262.4
6,1,22,3,17,23,0,1,-29,-72.184,118.794,916.4,618.8,262.9
7,1,22,3,17,23,0,1,-29,-70.73,133.984,1774.4,569.1,259.4
8,1,22,3,17,23,0,1,-29,-70.348,135.342,1228.2,625.8,263.6
9,1,22,3,17,23,0,1,-29,-71.496,131.031,172.1,683.2,260.4
1,1,22,3,17,22,0,2,-30,-68.533,139.366,302,748.7,266.2
2,1,22,3,17,22,0,2,-30,-69.275,135.275,230.5,719.9,264.4
3,1,22,3,17,22,0,2,-30,-71.795,123.334,19.3,691.7,261.4
4,1,22,3,17,22,0,2,-30,-70.208,118.649,1987,571.1,260.2
5,1,22,3,17,22,0,2,-30,-69.558,119.791,1291.4,640.1,264.2
6,1,22,3,17,22,0,2,-30,-71.442,120.167,853.9,633.9,263.9
7,1,22,3,17,22,0,2,-30,-70.485,134.266,1822.9,570.7,259.7
8,1,22,3,17,22,0,2,-30,-70.158,135.788,1260,625.4,263.5
9,1,22,3,17,22,0,2,-30,-71.338,131.453,169.2,686.5,259.8
1,1,22,3,17,21,0,3,-31,-68.707,140.128,327.6,751.4,267.2
2,1,22,3,17,21,0,3,-31,-69.212,136.041,211.5,725.3,263.7
3,1,22,3,17,21,0,3,-31,-71.595,124.235,19.4,693.2,261.7
4,1,22,3,17,21,0,3,-31,-69.375,121,1872.1,596,262.4
5,1,22,3,17,21,0,3,-31,-68.781,122.589,1033,679.3,266.3
6,1,22,3,17,21,0,3,-31,-70.677,121.799,860.5,644.2,264.7
7,1,22,3,17,21,0,3,-31,-70.206,134.565,1844.2,574.9,260.1
8,1,22,3,17,21,0,3,-31,-69.958,136.211,1293,625.1,263.6
9,1,22,3,17,21,0,3,-31,-71.177,131.931,163.7,690.1,259.5
1,1,22,3,17,20,0,2,-32,-68.903,140.779,377.4,750.7,268.1
2,1,22,3,17,20,0,2,-32,-69.159,136.708,212.8,727.4,262.6
3,1,22,3,17,20,0,2,-32,-71.404,125.156,19.4,694.2,262.1
4,1,22,3,17,20,0,2,-32,-68.609,123.608,1709.6,624.3,264.4
5,1,22,3,17,20,0,2,-32,-68.077,125.441,1014.8,695.7,267.1
6,1,22,3,17,20,0,2,-32,-69.924,123.685,807.2,657,265.2
7,1,22,3,17,20,0,2,-32,-69.888,134.927,1863,579.8,260.8
8,1,22,3,17,20,0,2,-32,-69.749,136.577,1332,624.3,263.8
9,1,22,3,17,20,0,2,-32,-71.007,132.456,167.5,693.1,260.8
1,1,22,3,17,19,0,1,-33,-69.096,141.265,439,745.4,267.8
2,1,22,3,17,19,0,1,-33,-69.107,137.277,217.3,728.4,262.3
3,1,22,3,17,19,0,1,-33,-71.231,126.028,19.7,696.4,262.4
4,1,22,3,17,19,0,1,-33,-67.823,126.207,1605.2,671.8,266.8
5,1,22,3,17,19,0,1,-33,-67.577,127.949,463.9,837.1,273.9
6,1,22,3,17,19,0,1,-33,-69.255,125.728,725.3,679.4,266.1
7,1,22,3,17,19,0,1,-33,-69.55,135.342,1882.9,581.7,261
8,1,22,3,17,19,0,1,-33,-69.533,136.888,1358.2,624.8,264
9,1,22,3,17,19,0,1,-33,-70.823,132.973,171.8,696.3,261.6
1,1,22,3,17,18,0,0,-34,-69.296,141.575,506.7,738.2,267.5
2,1,22,3,17,18,0,0,-34,-69.063,137.784,229.1,728.2,262.8
3,1,22,3,17,18,0,0,-34,-71.076,126.838,20,699,263.1
4,1,22,3,17,18,0,0,-34,-67.252,128.67,636.7,875.9,277.5
5,1,22,3,17,18,0,0,-34,-67.292,130.402,720.2,806.1,274.5
6,1,22,3,17,18,0,0,-34,-68.698,127.855,530.5,728.1,268.6
7,1,22,3,17,18,0,0,-34,-69.207,135.813,1898.4,585,261.3
8,1,22,3,17,18,0,0,-34,-69.318,137.188,1370.4,626.5,264.3
9,1,22,3,17,18,0,0,-34,-70.63,133.47,174.9,701.4,261.9
1,1,22,3,17,17,0,1,-35,-69.493,141.761,586.5,729.3,267.3
2,1,22,3,17,17,0,1,-35,-69.032,138.267,244.4,729,263.6
3,1,22,3,17,17,0,1,-35,-70.949,127.617,7.3,702.7,262.9
4,1,22,3,17,17,0,1,-35,-66.749,131.411,1338.8,752,272.2
5,1,22,3,17,17,0,1,-35,-66.732,133.005,1160.5,758.7,271.2
